cmd,force_z_N
0.8421052631578947,17.749662399291992
0.8421052631578947,17.776330947875977
0.8421052631578947,17.45956802368164
0.8421052631578947,17.490224838256836
0.8421052631578947,17.55042266845703
0.8421052631578947,17.74370002746582
0.8421052631578947,17.680906295776367
0.8421052631578947,17.460010528564453
0.8421052631578947,17.554841995239258
0.8421052631578947,17.276832580566406
0.8421052631578947,16.427743911743164
0.8421052631578947,16.727828979492188
0.8421052631578947,16.632823944091797
0.8421052631578947,16.509504318237305
0.8421052631578947,16.635807037353516
0.8421052631578947,16.606403350830078
0.8421052631578947,16.703702926635742
0.8421052631578947,16.682348251342773
0.8421052631578947,16.385099411010742
0.8421052631578947,16.600357055664062
0.8421052631578947,16.647064208984375
0.8421052631578947,16.61876106262207
0.8421052631578947,16.66792106628418
0.8421052631578947,16.60017204284668
0.8421052631578947,16.518281936645508
0.8421052631578947,16.705472946166992
0.8421052631578947,16.404150009155273
0.8421052631578947,16.52904510498047
0.8421052631578947,16.526641845703125
0.8421052631578947,16.44770622253418
0.8421052631578947,16.504741668701172
0.8421052631578947,16.570823669433594
0.8421052631578947,16.666854858398438
0.8421052631578947,16.836389541625977
0.8421052631578947,16.836389541625977
0.894736842105263,18.909250259399414
0.894736842105263,18.847820281982422
0.894736842105263,18.962648391723633
0.894736842105263,18.916223526000977
0.894736842105263,18.983863830566406
0.894736842105263,18.9996280670166
0.894736842105263,19.206743240356445
0.894736842105263,19.01117515563965
0.894736842105263,19.12432861328125
0.894736842105263,19.00779151916504
0.894736842105263,19.024702072143555
0.894736842105263,19.03694725036621
0.894736842105263,18.85689926147461
0.894736842105263,19.281700134277344
0.894736842105263,19.113075256347656
0.894736842105263,18.24641990661621
0.894736842105263,18.313739776611328
0.894736842105263,18.263391494750977
0.894736842105263,18.185482025146484
0.894736842105263,18.323551177978516
0.894736842105263,18.224523544311523
0.894736842105263,18.1832218170166
0.894736842105263,18.321365356445312
0.894736842105263,18.257240295410156
0.894736842105263,18.29936408996582
0.894736842105263,18.962373733520508
0.894736842105263,18.828466415405273
0.894736842105263,18.485403060913086
0.894736842105263,18.167999267578125
0.894736842105263,18.127601623535156
0.894736842105263,18.381359100341797
0.894736842105263,18.103612899780273
0.894736842105263,18.02816390991211
0.894736842105263,18.211841583251953
0.894736842105263,18.155242919921875
0.894736842105263,18.155242919921875
0.894736842105263,18.37375831604004
0.894736842105263,18.465473175048828
0.894736842105263,19.145116806030273
0.894736842105263,19.39195442199707
0.894736842105263,19.158784866333008
0.894736842105263,18.947223663330078
0.894736842105263,19.253873825073242
0.894736842105263,19.34933090209961
0.894736842105263,19.148916244506836
0.894736842105263,19.351423263549805
0.894736842105263,18.490259170532227
0.894736842105263,18.04564094543457
0.894736842105263,18.357177734375
0.894736842105263,18.36882972717285
0.9473684210526315,20.48457908630371
0.9473684210526315,20.65894317626953
0.9473684210526315,20.509090423583984
0.9473684210526315,20.756132125854492
0.9473684210526315,20.438753128051758
0.9473684210526315,20.460224151611328
0.9473684210526315,20.577556610107422
0.9473684210526315,20.986412048339844
0.9473684210526315,20.452974319458008
0.9473684210526315,20.788673400878906
0.9473684210526315,20.681535720825195
0.9473684210526315,20.91672706604004
0.9473684210526315,20.612886428833008
0.9473684210526315,20.613208770751953
0.9473684210526315,20.642423629760742
0.9473684210526315,20.317174911499023
0.9473684210526315,20.45176124572754
0.9473684210526315,20.98085594177246
0.9473684210526315,19.966520309448242
0.9473684210526315,20.169023513793945
0.9473684210526315,20.583059310913086
0.9473684210526315,20.825254440307617
0.9473684210526315,20.068965911865234
0.9473684210526315,20.204702377319336
0.9473684210526315,20.384790420532227
0.9473684210526315,20.72518539428711
0.9473684210526315,20.753217697143555
0.9473684210526315,20.760391235351562
0.9473684210526315,20.55764389038086
0.9473684210526315,20.55764389038086
0.9473684210526315,19.99550437927246
0.9473684210526315,20.037506103515625
0.9473684210526315,19.970731735229492
0.9473684210526315,20.126672744750977
0.9473684210526315,20.232807159423828
0.9473684210526315,20.233749389648438
0.9473684210526315,20.202964782714844
0.9473684210526315,20.202964782714844
0.9473684210526315,20.02998161315918
0.9473684210526315,19.93868637084961
0.9473684210526315,19.882699966430664
0.9473684210526315,20.112245559692383
0.9473684210526315,20.29873275756836
0.9473684210526315,20.096837997436523
0.9473684210526315,19.911579132080078
0.9473684210526315,19.93790054321289
0.9473684210526315,20.17751121520996
0.9473684210526315,20.272268295288086
0.9473684210526315,20.62213897705078
0.9473684210526315,20.05066680908203
1.0,22.14774513244629
1.0,21.750886917114258
1.0,21.73336410522461
1.0,21.980501174926758
1.0,21.82655906677246
1.0,21.79853630065918
1.0,22.023611068725586
1.0,21.793968200683594
1.0,21.96025276184082
1.0,21.621532440185547
1.0,21.731870651245117
1.0,22.1752986907959
1.0,22.093841552734375
1.0,21.91712188720703
1.0,21.65067481994629
1.0,21.915916442871094
1.0,21.952627182006836
1.0,21.598617553710938
1.0,21.82655906677246
1.0,21.82655906677246
1.0,21.739704132080078
1.0,21.69719886779785
1.0,21.96404457092285
1.0,21.827260971069336
1.0,21.96809959411621
