time,roll_measured,roll_reference,pitch_measured,pitch_reference,yaw_measured,yaw_reference
3.772544443,75.00109014707911,73.39112183249414,-3.8518877865061554,9.089920111086949,-87.06107050786623,-88.44885850741015
3.775844917,75.00109014707911,73.6702201029625,-3.8518877865061554,8.951644905548354,-87.06107050786623,-88.38444998920933
3.778933347,75.00109014707911,73.94169736296301,-3.8518877865061554,8.788082307830239,-87.06107050786623,-88.47538783702686
3.780265298,75.33473739212464,73.94169736296301,-4.284254355112782,8.788082307830239,-89.06246756975752,-88.47538783702686
3.782442309,75.33473739212464,73.85279846631767,-4.284254355112782,8.664160633897701,-89.06246756975752,-90.84202610729729
3.785684104,75.33473739212464,74.05239998259573,-4.284254355112782,8.51719013936625,-89.06246756975752,-90.9326377719719
3.788757051,75.33473739212464,74.19527223578747,-4.284254355112782,8.375940444900605,-89.06246756975752,-91.1740227533283
3.790271119,75.57005993514925,74.19527223578747,-4.74644160458899,8.375940444900605,-91.0270989029043,-91.1740227533283
3.792129662,75.57005993514925,74.23022997790663,-4.74644160458899,8.16990558890491,-91.0270989029043,-92.35056593113006
3.795709415,75.57005993514925,73.98508410147116,-4.74644160458899,8.2088286535083,-91.0270989029043,-93.85697705824796
3.799013712,75.57005993514925,73.97259549631343,-4.74644160458899,8.12935358846946,-91.0270989029043,-94.1681196862597
3.800270111,75.77265083114901,73.97259549631343,-5.177288896770341,8.12935358846946,-93.01645985019834,-94.1681196862597
3.802494496,75.77265083114901,73.87213626354499,-5.177288896770341,7.991102683807389,-93.01645985019834,-95.35788260035312
3.805483201,75.77265083114901,73.48333581300493,-5.177288896770341,8.108628713352367,-93.01645985019834,-96.84204993601809
3.808898941,75.77265083114901,73.38249717556893,-5.177288896770341,8.10532520542444,-93.01645985019834,-97.06462188495053
3.810266135,75.98426403100297,73.38249717556893,-5.563377405650693,8.10532520542444,-95.034974064885,-97.06462188495053
3.812274339,75.98426403100297,72.92619687804824,-5.563377405650693,8.169159850992376,-95.034974064885,-99.42987180458869
3.815515309,75.98426403100297,72.81793178437232,-5.563377405650693,8.228694681616858,-95.034974064885,-99.41900079236586
3.818888488,75.98426403100297,72.70527371817342,-5.563377405650693,8.295982082660013,-95.034974064885,-99.46334255965108
3.820265154,76.1893171972932,72.70527371817342,-5.893615319816273,8.295982082660013,-97.0349867445791,-99.46334255965108
3.8221266,76.1893171972932,72.28660251733096,-5.893615319816273,8.400443957806099,-97.0349867445791,-101.65596395649146
