time_s,angle_of_attack_deg
3.957881521,53.25009346938744
3.9579029290000003,53.23386803994811
3.957918954,53.217653440607286
3.9579318800000003,53.201449631855496
3.957948944,53.18525657437816
3.95830413,53.16907422905433
3.958319667,53.15290255695559
3.958345952,53.13674151934479
3.958360159,53.120591077674966
3.9584008280000003,53.104451193588105
3.9586305530000003,53.088321828914076
3.9627933760000005,53.072202945669474
3.9727933760000003,52.82998577767254
3.9827933760000005,52.58700263660423
3.9927933760000003,52.34101052028765
4.002793376,52.08911847593095
4.012793376,51.82803750477148
4.022793376,51.55432114593169
4.032793376,51.264600308339816
4.042793376,50.95586196865895
4.052793376,50.62579824710235
4.062793376,50.27319937455862
4.072793376,49.89837278186246
4.082793376,49.503579845534404
4.0927933759999995,49.09346499492581
4.095717265,49.08394799960435
4.09572108,49.074431355711226
4.095725032,49.06491506297568
4.09572969,49.055399121127465
4.095733157,49.045883529896955
4.095738323,49.036368289015016
4.095741347,49.026853398213134
4.095745783,49.017338857223336
4.095749628,49.00782466577819
4.095753547,48.99831082361089
4.095758989,48.988797330455114
4.095762431,48.979284186045135
4.095772494,48.969771390115795
4.095776556,48.96025894240246
4.095780247,48.95074684264107
4.0957836940000005,48.94123509056814
4.095790075,48.93172368592068
4.095794961,48.92221262843631
4.09580138,48.91270191785317
4.0958069980000005,48.90319155390997
4.095811189,48.89368153634595
4.095816529,48.884171864900914
4.095821156,48.8746625393152
4.09582547,48.8651535593297
4.095830901,48.855644924685855
4.095835165,48.84613663512564
4.0958390080000004,48.83662869039157
4.095843837,48.827121090226754
4.0958483910000005,48.81761383437473
4.095852124,48.80810692257971
4.095862407,48.798600354586334
4.0967022570000005,48.78909413013984
4.096706754,48.779588248986016
4.096711313,48.77008271087114
4.09671841,48.76057751554204
4.096722463,48.75107266274609
4.096726053,48.74156815223118
4.096730364,48.7320639837458
4.096737802,48.72256015703886
4.096742334,48.71305667185987
4.0967485560000005,48.70355352795886
4.096753318,48.6940507250864
4.0967610510000005,48.684548262993545
4.102793376,48.67504614143192
4.1050653850000005,48.59127668800548
4.105072285,48.50753078260342
4.105079257,48.42380828054603
4.108532171,48.340109040020586
4.112793376,48.256432922035756
4.122793376,47.84468918053518
4.1327933759999995,47.44453095569555
4.142793376,47.05831052687107
4.152793376,46.68643510951107
4.162793376,46.32778196307061
4.1727933759999996,45.98013422253764
4.182793376,45.64064238230245
4.192793376,45.306286669367076
4.202793376,44.974334030471894
4.212793376,44.642792011824355
4.222793376,44.310862146792296
4.232793376,43.97938650014304
4.242793376,43.6512521472161
4.244776642,43.642837929358855
4.244798267,43.634423560201625
4.244805387,43.62600904001341
4.2448112280000005,43.61759436906291
4.244817139,43.60917954761866
4.244823237,43.60076457594895
4.244827075,43.59234945432184
4.244833081,43.58393418300524
4.244837741,43.57551876226674
4.244842564,43.56710319237383
4.244849695,43.55868747359369
4.244859739,43.55027160619333
4.2448649650000005,43.54185559043953
4.244870236,43.53343942659888
4.244874004,43.52502311493773
4.244878126000001,43.51660665572221
4.2448825260000005,43.50819004921828
4.2448888380000005,43.49977329569165
4.24489316,43.4913563954078
4.2448986490000005,43.48293934863204
4.2449057560000005,43.47452215562947
4.24491299,43.46610481666494
4.244919183,43.45768733200314
4.244924186,43.44926970190847
4.244929279,43.440851926645195
4.244935099,43.43243400647735
4.2449388390000005,43.42401594166875
4.244944005,43.415597732483
4.244946977000001,43.40717937918352
4.244951594,43.39876088203344
4.24496415,43.39034224129582
4.244970041,43.3819234572334
4.244975032,43.37350453010876
4.244979275,43.36508546018426
4.244985286,43.356666247722046
4.244988957,43.34824689298407
4.245000079,43.33982739623209
4.252793376,43.33140775772764
4.262793376,43.02584876777889
4.272793376,42.739937584870965
4.282793376,42.477425064969104
