velocity_mps,Fx_aero_N,Fy_aero_N,Fz_aero_N
0.013644746447571625,-0.7573960822443582,-0.16999375043407844,1.3607864525883613
0.014087892163049297,-0.7406348076597709,-0.16312265200481904,1.3604212008447762
0.014531894171319868,-0.7246461622351473,-0.15755394596646133,1.362961805200903
0.01497689858134902,-0.7122313063129687,-0.15652362714430745,1.3682659968114417
0.015424822102215293,-0.7051143476084696,-0.16278823197659434,1.3755420686115103
0.015878213481230467,-0.7026387017210661,-0.17791656784227128,1.383555903790988
0.01633865930556562,-0.7018178788411041,-0.20212082643874768,1.3911028286845584
0.016805217385229308,-0.6997363393202148,-0.2351868919926309,1.3973307164624365
0.017273070436516297,-0.6956002132657968,-0.27831218640894395,1.4017347339568134
0.01773250811659942,-0.6902132108379014,-0.3353661686679057,1.403931775912926
0.018167772082956904,-0.6853402970616292,-0.41231367089613424,1.4033871140478886
0.018555144465992136,-0.683249182806208,-0.5144313830047333,1.3992437643281561
0.018860775041467943,-0.6847833107018735,-0.6425809338956757,1.3902820369842896
0.0190389126306254,-0.6886049199884224,-0.7909046175428975,1.375001324668104
0.01903132135805063,-0.6927254781931613,-0.9473436319608616,1.3518456038990359
0.01876969034656764,-0.6955344235947298,-1.0969850995445822,1.319504909412961
0.01818246832251803,-0.6961377919688511,-1.2265776299898965,1.2772236728846467
0.017207277083692744,-0.6946499893942668,-1.327860325570543,1.2251136744422078
0.015813569707824597,-0.6915995612651801,-1.3985755327932257,1.164368965616049
0.014052554992302096,-0.6872945753290529,-1.4409979054074398,1.09729623579806
0.012184775964471534,-0.6819147215189905,-1.458688493314399,1.0272999078020488
0.010968268215333279,-0.6756158987856665,-1.4536068257322612,0.9586908915486585
0.011802391341976195,-0.6686929058578983,-1.4255179814881735,0.8959479245704299
0.015577726164391003,-0.6617544384668069,-1.3736038440684748,0.8429169756129189
0.021905643663452583,-0.6551630819808729,-1.2985085629033362,0.8027662087572901
0.030217885817227497,-0.6480691239671651,-1.2033383463121525,0.778244383756998
0.040218325663471804,-0.638526582556082,-1.0939406140482484,0.7713404565928113
0.05177806597742438,-0.6248875667616606,-0.9784191942984252,0.7827408400889732
