time_s,x_m,y_m,z_m
5.060797459,-4.974922397931671,11.987682513783753,1.677365556923222
5.060800883,-4.974943536559775,11.955043402195882,1.6775925149472142
5.060804394,-4.97483430507842,11.922240849613912,1.6784915723806977
5.060811243,-4.974675084284272,11.889653435853784,1.6793828124045975
5.060815078,-4.974487925173841,11.856856578165004,1.6800170843857167
5.060824724,-4.9746642120170765,11.823827561097184,1.6802177246259853
5.060829626,-4.974633828240604,11.790707813309911,1.6800943653104543
5.060848106,-4.974732718747967,11.757685654475326,1.679899676053445
5.062793376,-4.974673237818191,11.741153609320369,1.6802271673339955
5.0650322270000006,-4.974613756888415,11.724621564165412,1.680554658614546
5.0650422740000005,-4.974527638737557,11.691510322170997,1.6814719949970558
5.067933879,-4.974468021671188,11.658490176473489,1.6822991831091845
5.070992675,-4.974315415399756,11.625178614109604,1.6829537353831014
5.072793376,-4.9742957673493775,11.608451885135407,1.6828754666433845
5.0740375040000005,-4.974276119298999,11.59172515616121,1.6827971979036678
5.077169159,-4.974425308857259,11.558225960916037,1.682627576854926
5.080314072,-4.974346434898303,11.524716511304137,1.682622225489682
5.082793376,-4.9743351016480934,11.507945594660479,1.6829403677498984
5.084626269,-4.974323768397884,11.49117467801682,1.6832585100101147
5.0873726580000005,-4.974372885682032,11.457805504223888,1.6841796661928368
5.090450528,-4.974139447086066,11.42424107332402,1.6849960454108872
5.092793376,-4.974185229083171,11.407427661862364,1.6851974561270804
5.09308451,-4.974231011080277,11.390614250400708,1.6853988668432736
5.09670035,-4.974247875455605,11.356704130725651,1.6852215182998331
5.102793376,-4.974345601917238,11.339710455736814,1.6851325836951538
5.103861237,-4.974443328378872,11.322716780747974,1.6850436490904743
5.10855788,-4.974928646956037,11.288716891416126,1.686106446438281
5.112717353,-4.974856807496212,11.254905391953928,1.6870120799394832
5.112793376,-4.9747501680953965,11.238022906879717,1.6875075372314772
5.1188952400000005,-4.974643528694581,11.221140421805504,1.6880029945234714
5.118907543,-4.974645641525334,11.187351903822144,1.688639794555234
5.118954691,-4.974673049329096,11.153085924376962,1.6889160351632166
5.122793376,-4.974660485376609,11.135924464947932,1.6888339768828449
5.126004625,-4.974647921424123,11.118763005518902,1.688751918602473
5.1327933759999995,-4.9746652321822085,11.116619172466553,1.6887391050594043
5.142793376,-4.974682542940293,11.114475339414202,1.6887262915163355
5.152793376,-4.974699853698379,11.112331506361851,1.6887134779732667
5.162793376,-4.974717164456464,11.110187673309502,1.6887006644301978
5.1727933759999996,-4.974734475214549,11.108043840257153,1.688687850887129
5.182793376,-4.974751785972634,11.105900007204802,1.6886750373440602
5.192793376,-4.97476909673072,11.103756174152451,1.6886622238009914
5.202793376,-4.974786407488805,11.101612341100102,1.6886494102579226
5.212793376,-4.97480371824689,11.099468508047753,1.6886365967148538
5.222793376,-4.974821029004976,11.097324674995402,1.688623783171785
5.232793376,-4.9748383397630604,11.095180841943051,1.6886109696287162
5.242793376,-4.974855650521146,11.093037008890702,1.6885981560856473
5.252793376,-4.974872961279231,11.090893175838353,1.6885853425425785
5.262793376,-4.9748902720373165,11.088749342786002,1.6885725289995097
5.272793376,-4.974907582795401,11.086605509733651,1.688559715456441
5.275394897,-4.974924893553487,11.084461676681302,1.688546901913372
5.275399309,-4.974930248883801,11.050245804738354,1.689013180149504
5.2754039,-4.974856912831971,11.015903277082222,1.689739915701363
5.275410109,-4.974959143988024,10.981834259555145,1.6905972936010725
5.275425695,-4.974736291685195,10.947246152941164,1.6910711556636444
5.2754474060000005,-4.974924173102542,10.9126957865555,1.6910959012646951
5.275453423,-4.975070501409656,10.878048706484416,1.6910245414609653
5.275458708,-4.975266730212494,10.843227104869948,1.690711254027233
5.275462034,-4.975192156791195,10.80873617516744,1.691411519406309
5.275472824,-4.975201649878929,10.773867400980569,1.692455670250833
5.275478486,-4.975176624325718,10.73913572431786,1.6933826469856754
5.275483529,-4.975034815647321,10.704164569612258,1.6934858024439052
5.275489327,-4.975311920707225,10.669204647072991,1.6933481254245073
5.275495605000001,-4.9758396256541095,10.634132274368651,1.6931369854918534
