angle_of_attack_deg,CL,CD,CL_CD,velocity_mps
18.750758778098255,0.5742306440530219,0.5894148765460587,0.9742384641137838,12.440200205219647
18.71743841784573,0.5803642983144338,0.5903915400427402,0.9830159461150757,12.45423723469003
18.688881511716016,0.5859619530496547,0.5904952160889508,0.9923229470505895,12.466848898120405
18.665313947288887,0.5907028950603651,0.5897457569166951,1.001622967408316,12.478139132956569
18.646709357993668,0.5943196953197714,0.5882999242772783,1.0102324865142183,12.488043831220914
18.632804978861174,0.5966113553098741,0.5863860239353411,1.0174378838446583,12.496445137416988
18.62312878969112,0.5974501254251885,0.5842485777796218,1.0225957719823902,12.503378771477179
18.617024271634445,0.5967665626856417,0.582104341077343,1.0251883048666792,12.509162300567018
18.613668156046213,0.5945512822206505,0.580114361305302,1.0248863360007834,12.51435995601727
18.612083527656367,0.5908867673284346,0.5783680563759973,1.0216448865275458,12.519620559676229
18.611146865054117,0.5859966065435579,0.5768666649757619,1.0158267796028113,12.525494300186441
18.609592032793763,0.5802746050944034,0.5755116272946446,1.00827607570874,12.532275955858488
18.60607879633144,0.5742344451753347,0.5741341651752127,1.000174663005974,12.539945052464601
18.599420732796517,0.5684008940689835,0.5725731769500826,0.9927131010496926,12.548320678275081
18.588863476535973,0.563230521171124,0.5707283182106075,0.9868627562340379,12.55730523046157
18.574176637479543,0.5590772260457717,0.5685342888667829,0.9833658883779118,12.566986219744447
18.555556119647672,0.5561710672635898,0.5659119000985651,0.9827873687860929,12.577614112302907
18.53348492106987,0.5546016391955726,0.562775776628321,0.9854753211257484,12.589487174161947
18.50861080974863,0.5543121738582715,0.5590953605103662,0.991444774915106,12.602708844452565
18.481648104605796,0.5551146406398793,0.5549378059726864,1.0003186567292575,12.617039327050428
18.45332145574576,0.5567266446634228,0.5504484670774639,1.011405568296485,12.632030817556684
18.42435327725971,0.5588234170408665,0.5457910253468421,1.0238779882551543,12.647228199027676
18.39545631212332,0.5610907957267092,0.5411048027467865,1.0369355305616061,12.662211031134289
18.367319301241885,0.5632748566544098,0.5365162899418087,1.0498746584459786,12.676541064141912
18.340595738067364,0.5652273775407751,0.532167737507718,1.0621225935018572,12.689763714246789
18.31586792745513,0.5669088531089086,0.5282072566593512,1.0732697174462398,12.701529224164076
18.293605036338104,0.5683407810180563,0.5247484230279328,1.0830728708768698,12.711720520324267
18.27418550414966,0.5695663600716805,0.5218292493620961,1.091480327649032,12.720436941401037
18.257980543832932,0.5706427886518114,0.5193674895760041,1.0987264318692112,12.727877842048551
