time_w1,velocity_w1,time_w2,velocity_w2
4.686792285,0.0,4.676306955,0.0
4.705173572,0.0,4.684955863,0.0
4.7051890620000005,0.0,4.6849745380000005,0.0
4.705204264,0.0,4.688695334,0.0
4.705290565,0.0,4.688699947,0.0
4.714056413,0.0,4.694167316,0.0
4.71406733,0.0,4.69874639,0.0
4.714074357,0.0,4.698771141,0.0
4.714153747,0.0,4.702914099,0.0
4.714189404,0.0,4.708540029,0.0
4.7273155110000005,0.0,4.708544101,0.0
4.7273357780000005,0.0,4.714116611,0.0
4.727353614,0.0,4.714126299,0.0
4.733955558,0.0,4.73168374,0.0
4.733974919,0.0,4.731689549,0.0
4.73400834,0.0,4.731697091,0.0
4.734059193,0.0,4.731738893,0.0
4.743073821,0.0,4.7342317430000005,0.0
4.743107817,0.0,4.73425823,0.0
4.743121162,0.0,4.741774254,0.0
4.748743512,0.0,4.741805115,0.0
4.748761512,0.0,4.7477802140000005,0.0
4.752629938,0.0,4.747810787,0.0
4.756267712,0.0,4.765192117,0.0
4.7683928380000005,0.0,4.7652003910000005,0.0
4.768432837,0.0,4.765217316,0.0
4.768453878,0.0,4.765240885,0.0
4.769156001,0.0,4.771489423,0.0
4.771122372,0.0,4.7715944530000005,0.0
4.778051246,0.0,4.792259815,0.0
4.781005833,0.0,4.792286704,0.0
4.781066098,0.0,4.79230213,0.0
4.784569732,0.0,4.792319637,0.0
4.790301609,0.0,4.792331864,0.0
4.7952754120000005,0.0,4.79234635,0.0
4.799061522,0.0,4.797962603,0.0
4.799076908,0.0,4.797986075,0.0
4.803077119,0.0,4.798020091,0.0
4.807177123,0.0,4.805332165,0.0
4.807205188,0.0,4.805337995,0.0
4.8143707330000005,0.0,4.80879561,0.0
4.818219179,0.0,4.81409642,0.0
4.818264307,0.0,4.818061463,0.0
4.822165603,0.0,4.818079891,0.0
4.828471537,0.0,4.82309397,0.0
4.833333232,0.0,4.8231033100000005,0.0
4.8333646770000005,0.0,4.839015213,0.0
4.851795307,0.0,4.8390371430000005,0.0
4.851831768,0.0,4.8390631420000005,0.0
4.851845094,0.0,4.839080179,0.0
4.854667901,0.0,4.844876877,0.0
4.854684337,0.0,4.844993038,0.0
4.854699071,0.0,4.855808668,0.0
4.854797888,0.0,4.855828517,0.0
4.863350056,0.0,4.855877352,0.0
4.870898723,0.0,4.863188114,0.0
4.8709973600000005,0.0,4.863220088,0.0
4.871007387,0.0,4.882154681,0.0
4.876637756,0.0,4.88216441,0.0
4.876693605,0.0,4.882227063,0.0
4.881147061,0.0,4.890134572,0.0
4.881181872,0.0,4.89015034,0.0
4.897088466,0.0,4.890178007,0.0
4.897119734,0.0,4.890196835,0.0
4.897140527,0.0,4.894391322,0.0
4.897157351,0.0,4.894431206,0.0
4.900451617,0.0,4.89444573,0.0
4.903341331,0.0,4.89941285,0.0
4.9090291530000005,0.0,4.89951796,0.0
4.909066929,0.0,4.905244001,0.0
4.914670239,0.0,4.914123408,0.0
4.920630651,0.0,4.914146222,0.0
4.92066065,0.0,4.930559851,0.0
4.924506915,0.0,4.930573084,0.0
4.924535121,0.0,4.930614142,0.0
4.941315331,0.0,4.938089429,0.0
4.941320784,0.0,4.938108445,0.0
4.941329726,0.0,4.938120602,0.0
4.9413433950000005,0.0,4.938132011,0.0
4.953720415,0.0,4.938160605,0.0
4.95373052,0.0,4.948039599,0.0
4.953762659,0.0,4.948051487,0.0
4.953766642,0.0,4.963812255,0.0
4.976315699,0.0,4.9638286990000005,0.0
4.976331865,0.0,4.963849566,0.0
4.976347133,0.0,4.96389444,0.0
4.976361413,0.0,4.969945086,0.0
4.983678071,0.0,4.969957627,0.0
4.983693683,0.0,4.970020826,0.0
4.9837040990000006,0.0,4.980111023,0.0
4.983727241,0.0,4.980130508,0.0
4.994566645,0.0,4.9801452820000005,0.0
4.994588054,0.0,4.993233198,0.0
4.994605777,0.0,4.993278776,0.0
4.994619332,0.0,4.993315049,0.0
4.998434614,0.0,4.993333591,0.0
4.998509961,0.0,4.997779735,0.0
5.002528215,0.0,4.997798084,0.0
5.00959243,0.0,5.002770126,0.0
5.009663074,0.0,5.002826713,0.0
5.013480217,0.0,5.008593094,0.0
5.019565745,0.0,5.018076659,0.0
5.019577681,0.0,5.018115391,0.0
5.026465344,0.0,5.027012687,0.0
5.026497374,0.0,5.027024898,0.0
5.042138622,0.0,5.02706283,0.0
5.042193917,0.0,5.027141737,0.0
5.042221792,0.0,5.032710554,0.0
5.042292803,0.0,5.032732378,0.0
5.045182953,0.0,5.038750596,0.0
5.045203934,0.0,5.054557684,0.0
5.049154079,0.0,5.054594392,0.0
5.055073771,0.0,5.06496557,0.0
5.055097683,0.0,5.064987859,0.0
5.06291464,0.0,5.065003179,0.0
5.062932459,0.0,5.065016216,0.0
5.078400049,0.0,5.065032591,0.0
5.078432397,0.0,5.072714763,0.0
5.07847948,0.0,5.07272078,0.0
5.078503404,0.0,5.072731713,0.0
5.090360278,0.0,5.077548295,0.0
5.090386169,0.0,5.077552001,0.0
5.09043246,0.0,5.083290397,0.0
5.090474052,0.0,5.083407116,0.0
5.109941201,0.0,5.098455756,0.0
5.109964156,0.0,5.098459614,0.0
5.109983663,0.0,5.098463908,0.0
5.110008834,0.0,5.098469948,0.0
5.118659165,0.0,5.104377287,0.0
5.118683334,0.0,5.110870292,0.0
5.118702134,0.0,5.110888021,0.0
5.118718196,0.0,5.115441484,0.0
5.131835637,0.0,5.115453067,0.0
5.131864014,0.0,5.115465015,0.0
5.131880046,0.0,5.12095892,0.0
5.1319131,0.0,5.128343241,0.0
5.134018139,0.0,5.128389938,0.0
5.134074478,0.0,5.132842472,0.0
5.138873718,0.0,5.132848216,0.0
5.142965451,0.0,5.150372215,0.0
5.154208863,0.0,5.1503777920000005,0.0
5.154214804,0.0,5.150381851,0.0
5.154217682,0.0,5.1503869,0.0
5.157663039,0.0,5.156792858,0.0
5.157667578,0.0,5.156797514,0.0
5.162246783,0.0,5.156832514,0.0
5.1675418,0.0,5.160784321,0.0
5.167559111,0.0,5.165363583,0.0
5.17160035,0.0,5.172881622,0.0
5.176083358,0.0,5.172885454,0.0
5.176098324,0.0,5.178764551,0.0
5.1812540160000005,0.0,5.178768138,0.0
5.1840938770000005,0.0,5.178771513,0.0
5.187318494,0.0,5.182829294,0.0
5.195690776,0.0,5.187001891,0.0
5.195694557,0.0,5.191411284,0.0
5.202548295,0.0,5.195829668,0.0
5.202555041,0.0,5.195852544,0.0
5.216967458,0.0,5.199987529,0.0
5.216972207,0.0,5.204110603,0.0
5.216985058,0.0,5.207004517,0.0
5.216995145,0.0,5.211711158,0.0
5.222507572,0.0,5.236703856,0.0
5.222512798,0.0,5.23672278,0.0
5.225506745,0.0,5.236745534,0.0
5.231972627,0.0,5.236770076,0.0
5.235634448,0.0,5.236786201,0.0
5.235665389,0.0,5.23686309,0.0
5.244152557,0.0,5.24576808,0.0
5.249594702,0.0,5.245785504,0.0
5.249606365,0.0,5.24582917,0.0
5.254348705,0.0,5.257187536,0.0
5.254362,0.0,5.257215623,0.0
5.254498833,0.0,5.257231868,0.0
5.258556363,0.0,5.257256118,0.0
5.263295211,0.0,5.2629846350000005,0.0
5.2674908590000005,0.0,5.263000197,0.0
5.271249211,0.0,5.271788548,0.0
5.271308294,0.0,5.271800635,0.0
5.278422135,0.0,5.271860004,0.0
5.278429898,0.0,5.276313398,0.0
5.29417823,0.0,5.276337013,0.0
5.29418891,0.0,5.284576597,0.0
5.29419423,0.0,5.284604291,0.0
5.294202093,0.0,5.306605596,0.0
5.297602558,0.0,5.306622515,0.0
5.297608084,0.0,5.306655389,0.0
5.303112618,0.0,5.306722879,0.0
5.309319394,0.0,5.312831608,0.0
5.309344637,0.0,5.3128487490000005,0.0
5.311720288,0.0,5.312981137,0.0
5.315222357,0.0,5.313012292,0.0
5.320705511,0.0,5.327556442,0.0
5.320710982,0.0,5.327574986,0.0
5.32487674,0.0,5.332436319,0.0
5.330201648,0.0,5.332449386,0.0
5.333229981,0.0,5.332467446,0.0
5.336712806,0.0,5.332504305,0.0
5.342287561,0.0,5.338016645,0.0
5.342316508,0.0,5.338054637,0.0
5.347149429,0.0,5.344843744,0.0
5.347159634,0.0,5.344865431,0.0
5.363471855,0.0,5.362803975,0.0
5.363599717,0.0,5.362829916,0.0
5.363633308,0.0,5.362841437,0.0
5.363693752,0.0,5.362875144,0.0
5.368668421,0.0,5.362889071,0.0
5.368790265,0.0,5.362967341,0.0
5.372483832,0.0,5.3682813320000005,0.0
5.378614211,0.0,5.37569427,0.0
5.378688355,0.0,5.375723728,0.0
5.383397552,0.0,5.381479798,0.0
5.401419827,0.0,5.381514315,0.0
5.401440154,0.0,5.395601065,0.0
5.40146935,0.0,5.395623565,0.0
5.401717451,0.0,5.395833163,0.0
5.4019737,0.0,5.395866217,0.0
5.409921761,0.0,5.406353015,0.0
5.41000721,0.0,5.406369597,0.0
5.4148191,0.0,5.406438995,0.0
5.414830016,0.0,5.413185314,0.0
5.414908086,0.0,5.413206854,0.0
5.429220751,0.0,5.413222068,0.0
5.429238117,0.0,5.422823176,0.0
5.429251081,0.0,5.422837931,0.0
5.429285205,0.0,5.428042586,0.0
5.444104396,0.0,5.428196042,0.0
5.444148925,0.0,5.442825089,0.0
5.4441822890000005,0.0,5.442848409,0.0
5.44424384,0.0,5.442861205,0.0
5.459591406,0.0,5.44290145,0.0
5.459607331,0.0,5.448565272,0.0
5.459619622,0.0,5.448581004,0.0
5.459636332,0.0,5.454466102,0.0
5.459823645,0.0,5.454513267,0.0
5.468618609,0.0,5.462544401,0.0
5.468630817,0.0,5.462560974,0.0
5.4686595350000005,0.0,5.477342529,0.0
5.482532405,0.0,5.477355674,0.0
5.4825612150000005,0.0,5.477369286,0.0
5.482646592,0.0,5.477378611,0.0
5.482661787,0.0,5.481680987,0.0
5.487958265,0.0,5.481723337,0.0
5.487972644,0.0,5.486038036,0.0
5.492548601,0.0,5.486052004,0.0
5.499883425,0.0,5.496311257,0.0
5.499901498,0.0,5.50230585,0.0
5.504960041,0.0,5.502320895,0.0
5.505093803,0.0,5.502339611,0.0
5.520174332,0.0,5.506487425,0.0
5.520192957,0.0,5.506517013,0.0
5.520216558,0.0,5.515142193,0.0
5.520230154,0.0,5.51516561,0.0
5.524186122,0.0,5.530560883,0.0
5.524205713,0.0,5.530584632,0.0
5.529439719,0.0,5.530651028,0.0
5.53567748,0.0,5.530666777,0.0
5.535698697,0.0,5.534505169,0.0
5.542952172,0.0,5.534534764,0.0
5.543155767,0.0,5.5383046270000005,0.0
5.565834888,0.0,5.546471077,0.0
5.565852662,0.0,5.546491089,0.0
5.565872236,0.0,5.553652966,0.0
5.565917537,0.0,5.553671085,0.0
5.569861901,0.0,5.565231561,0.0
5.569884612,0.0,5.565287756,0.0
5.5699026620000005,0.0,5.565339693,0.0
5.569942708,0.0,5.56536077,0.0
5.575092115,0.0,5.569267116,0.0
5.575103082,0.0,5.569283635,0.0
5.580394566,0.0,5.576431922,0.0
5.584445571,0.0,5.5818421,0.0
5.5844486060000005,0.0,5.581860082,0.0
5.589835361,0.0,5.581875077,0.0
5.589838338,0.0,5.592166141,0.0
5.610891881,0.0,5.597157937,0.0
5.610916264,0.0,5.5971683070000005,0.0
5.610935131,0.0,5.597273309,0.0
5.610959813,0.0,5.601048045,0.0
5.615999781,0.0,5.605897763,0.0
5.616022433,0.0,5.605922455,0.0
5.61604338,0.0,5.610790797,0.0
5.618749645,0.0,5.621161102,0.0
5.621433193,0.0,5.621173067,0.0
5.624853283,0.0,5.621185137,0.0
5.632921438,0.0,5.626126071,0.0
5.63582571,0.0,5.626141378,0.0
5.635846305,0.0,5.631303612,0.0
5.635856082,0.0,5.639877944,0.0
5.641729475,0.0,5.648109573,0.0
5.649903015,0.0,5.648123463,0.0
5.649906779,0.0,5.648139294,0.0
5.653287394,0.0,5.6481612850000005,0.0
5.653299049,0.0,5.652957722,0.0
5.675785615,0.0,5.6529712100000005,0.0
5.675794981,0.0,5.6596149140000005,0.0
5.675803045,0.0,5.659649439,0.0
5.675809136,0.0,5.676947281,0.0
5.681153813,0.0,5.676955766,0.0
5.681178503,0.0,5.677097591,0.0
5.681232568,0.0,5.677112166,0.0
5.68700076,0.0,5.687409651,0.0
5.68704562,0.0,5.6874307680000005,0.0
5.6871327560000005,0.0,5.687446651,0.0
5.691141753,0.0,5.68748078,0.0
5.694022537,0.0,5.715083609,0.0
5.698726499,0.0,5.715116261,0.0
5.702671273,0.0,5.715151823,0.0
5.705470561,0.0,5.715199077,0.0
5.7097596,0.0,5.715215201,0.0
5.714445762,0.0,5.723530728,0.0
5.714457714,0.0,5.723552627,0.0
5.718556013,0.0,5.723574884,0.0
5.72291635,0.0,5.723594681,0.0
5.722968557,0.0,5.731307053,0.0
5.729657016,0.0,5.731311392,0.0
5.743345198,0.0,5.731315482,0.0
5.7433920910000005,0.0,5.735168288,0.0
5.743523603,0.0,5.735183709,0.0
5.743553846,0.0,5.73876876,0.0
5.756832513,0.0,5.738772613,0.0
5.756856734,0.0,5.75664763,0.0
5.756867359,0.0,5.756676491,0.0
5.756901374,0.0,5.756696324,0.0
5.769228773,0.0,5.7567115950000005,0.0
5.769272955,0.0,5.760327144,0.0
5.769422909,0.0,5.76037888,0.0
5.769447241,0.0,5.769989588,0.0
5.783060314,0.0,5.7700013850000005,0.0
5.783072472,0.0,5.7745227020000005,0.0
5.783096496,0.0,5.774538013,0.0
5.783114067,0.0,5.806845537,0.0
5.7845025670000005,0.0,5.80686151,0.0
5.789905547,0.0,5.8068814060000005,0.0
5.790143327,0.0,5.806894636,0.0
5.793645848,0.0,5.80691238,0.0
5.798306124,0.0,5.806934909,0.0
5.803501545,0.0,5.8069556040000005,0.0
5.809385786,0.0,5.806973979,0.0
5.8094026880000005,0.0,5.806988245,0.0
5.81487948,0.0,5.807005736,0.0
5.814893812,0.0,5.812438563,0.0
5.83117568,0.0,5.81912738,0.0
5.8311893050000005,0.0,5.819152614,0.0
5.8312249000000005,0.0,5.826964382,0.0
5.831233562,0.0,5.82704824,0.0
5.835736744,0.0,5.827061853,0.0
5.83577464,0.0,5.83749441,0.0
5.8522640930000005,0.0,5.8375078590000005,0.0
5.852297613,0.0,5.83752315,0.0
5.857364541,0.0,5.852672697,0.0
5.857400851,0.0,5.852687426,0.0
5.857426486,0.0,5.852700284,0.0
5.857440872,0.0,5.852716576,0.0
5.857500954,0.0,5.856352983,0.0
5.871164628,0.0,5.856362369,0.0
5.871196055,0.0,5.863244273,0.0
5.884927056,0.0,5.873419049,0.0
5.884939754,0.0,5.873436449,0.0
5.884990828,0.0,5.873460177,0.0
5.897994774,0.0,5.876974803,0.0
5.898009669,0.0,5.877021409,0.0
5.898024046,0.0,5.883285838,0.0
5.898079251,0.0,5.883302261,0.0
5.904421624,0.0,5.9035898620000005,0.0
5.904442116,0.0,5.903607287,0.0
5.9044587,0.0,5.903624412,0.0
5.904923534,0.0,5.903761338,0.0
5.904947047,0.0,5.910943379,0.0
5.908764702,0.0,5.910961091,0.0
5.91168586,0.0,5.910975532,0.0
5.915732623,0.0,5.918436098,0.0
5.919841559,0.0,5.918450782,0.0
5.919903261,0.0,5.918464994,0.0
5.923152539,0.0,5.925489972,0.0
5.931008617,0.0,5.925562211,0.0
5.934305896,0.0,5.9347081500000005,0.0
5.934338698,0.0,5.934724066,0.0
5.938821818,0.0,5.93473642,0.0
5.942661712,0.0,5.941508271,0.0
5.954204506,0.0,5.9415217160000005,0.0
5.9542170930000005,0.0,5.948157409,0.0
5.954359107,0.0,5.948170359,0.0
5.954426789,0.0,5.964738809,0.0
5.976427785,0.0,5.964748105,0.0
5.976451563,0.0,5.9647563340000005,0.0
5.976471956,0.0,5.96476538,0.0
5.976488077,0.0,5.976986942,0.0
5.976504738,0.0,5.977004473,0.0
5.976519699,0.0,5.977061627,0.0
5.976538629,0.0,5.985377948,0.0
5.981248777,0.0,5.985389652,0.0
5.986034466,0.0,5.985498806,0.0
5.986055531,0.0,5.985514789,0.0
5.989256739,0.0,5.99795501,0.0
5.9952390520000005,0.0,5.997963926,0.0
5.999690849,0.0,5.998008483,0.0
5.999706307,0.0,5.998031474,0.0
6.004478424,0.0,6.014163311,0.0
6.01039736,0.0,6.014183748,0.0
6.010456813,0.0,6.014252947,0.0
6.018209589,0.0,6.014276778,0.0
6.037183765,0.0,6.021094629,0.0
6.037186821,0.0,6.021123117,0.0
6.037197016,0.0,6.032711934,0.0
6.040267737,0.0,6.032732716,0.0
6.040274897,0.0,6.032755141,0.0
6.04028003,0.0,6.032795244,0.0
6.040283999,0.0,6.044608396,0.0
6.040292937,0.0,6.044627199,0.0
6.048012043,0.0,6.044650221,0.0
6.048060937,0.0,6.044663787,0.0
6.052355775,0.0,6.059496828,0.0
6.056509328,0.0,6.059511186,0.0
6.060990951,0.0,6.059525957,0.0
6.061017608,0.0,6.059539109,0.0
6.06526503,0.0,6.06698566,0.0
6.06998129,0.0,6.066999461,0.0
6.072697469,0.0,6.080276243,0.0
6.072723267,0.0,6.080324991,0.0
6.075312848,0.0,6.080357547,0.0
6.079885226,0.0,6.08042342,0.0
6.085219838,0.0,6.091442966,0.0
6.087606899,0.0,6.091460819,0.0
6.090413191,0.0,6.093793532,0.0
6.096315729,0.0,6.093816523,0.0
6.099546296,0.0,6.093831231,0.0
6.099553517,0.0,6.13277611,0.0
6.102969365,0.0,6.132791203,0.0
6.105612779,0.0,6.132808722,0.0
6.109781471,0.0,6.132825663,0.0
6.113804955,0.0,6.132840433,0.0
6.121434046,0.0,6.132857104,0.0
6.121482416,0.0,6.132873387,0.0
6.123643376,0.0,6.132891002,0.0
6.12993681,0.0,6.132901682,0.0
6.129989846,0.0,6.132912372,0.0
6.135208872,0.0,6.144283135,0.0
6.13986269,0.0,6.144300459,0.0
6.139878209,0.0,6.144323892,0.0
6.143938096,0.0,6.151556827,0.0
6.149164494,0.0,6.151572786,0.0
6.158225195,0.0,6.151586038,0.0
6.15826476,0.0,6.151598738,0.0
6.158279281,0.0,6.163770646,0.0
6.162102978,0.0,6.163797422,0.0
6.176609568,0.0,6.163839577,0.0
6.176626414,0.0,6.168111343,0.0
6.176641325,0.0,6.16816306,0.0
6.176723744,0.0,6.172569238,0.0
6.193083066,0.0,6.172616008,0.0
6.193104286,0.0,6.188521233,0.0
6.193115921,0.0,6.18852522,0.0
6.193128646,0.0,6.188528911,0.0
6.20484351,0.0,6.188544246,0.0
6.204853114,0.0,6.193528625,0.0
6.213189428,0.0,6.193541591,0.0
6.213202186,0.0,6.197267674,0.0
6.213215486,0.0,6.205170456,0.0
6.213238227,0.0,6.210118799,0.0
6.2132559050000005,0.0,6.210123804,0.0
6.221094536,0.0,6.210151706,0.0
6.221110528,0.0,6.23385585,0.0
6.221151302,0.0,6.233862306,0.0
6.225771665,0.0,6.233867756,0.0
6.235590582,0.0,6.233873375,0.0
6.235624248,0.0,6.233879528,0.0
6.235644251,0.0,6.233886597,0.0
6.239805913,0.0,6.243516027,0.0
6.246230149,0.0,6.24354262,0.0
6.246270136,0.0,6.243566147,0.0
6.252647898,0.0,6.243571182,0.0
6.25269571,0.0,6.248858334,0.0
6.267467472,0.0,6.248879417,0.0
6.267484491,0.0,6.254427839,0.0
6.267496404,0.0,6.254432113,0.0
6.267510141,0.0,6.270285446,0.0
6.27225574,0.0,6.270291778,0.0
6.27230197,0.0,6.27029825,0.0
6.277557913,0.0,6.270303236,0.0
6.291181401,0.0,6.275430343,0.0
6.291204543,0.0,6.280169762,0.0
6.291222454,0.0,6.280181103,0.0
6.291235855,0.0,6.284212657,0.0
6.295482327,0.0,6.28422294,0.0
6.295505222,0.0,6.314010985,0.0
6.295519043,0.0,6.314016086,0.0
6.300618878,0.0,6.3140273780000005,0.0
6.305795897,0.0,6.314043145,0.0
6.320340585,0.0,6.314093464,0.0
6.320450386,0.0,6.314101432,0.0
6.320470437,0.0,6.314127905,0.0
6.320483586,0.0,6.314135867,0.0
6.321624197,0.0,6.320510891,0.0
6.330599439,0.0,6.320530307,0.0
6.330609805,0.0,6.325779967,0.0
6.330672087,0.0,6.329110735,0.0
6.334841683,0.0,6.329169202,0.0
6.338378955,0.0,6.335006886,0.0
6.345645613,0.0,6.335011041,0.0
6.345661447,0.0,6.352331983,0.0
6.348642551,0.0,6.352336535,0.0
6.366199317,0.0,6.352348199,0.0
6.36627201,0.0,6.352357964,0.0
6.370128203,0.0,6.356193505,0.0
6.37016764,0.0,6.356206635,0.0
6.370221172,0.0,6.362132343,0.0
6.370241439,0.0,6.367432933,0.0
6.382023356,0.0,6.367438756,0.0
6.382062163,0.0,6.367452047,0.0
6.382103028,0.0,6.372009085,0.0
6.382117694,0.0,6.378711723,0.0
6.399849905,0.0,6.382006143,0.0
6.399992814,0.0,6.382011391,0.0
6.400014255,0.0,6.385695788,0.0
6.400060899,0.0,6.392188424,0.0
6.410423505,0.0,6.392204212,0.0
6.410449869,0.0,6.405767942,0.0
6.410462558,0.0,6.40577332,0.0
6.410564834,0.0,6.414082861,0.0
6.419881588,0.0,6.414092063,0.0
6.419900892,0.0,6.414099717,0.0
6.419947548,0.0,6.414104987,0.0
6.426338815,0.0,6.417387623,0.0
6.426485736,0.0,6.417400968,0.0
6.431320948,0.0,6.421876162,0.0
6.431333177,0.0,6.427681971,0.0
6.455205828,0.0,6.432098234,0.0
6.455224032,0.0,6.432102591,0.0
6.455240472,0.0,6.438322615,0.0
6.455253056,0.0,6.438330872,0.0
6.459832072,0.0,6.454354052,0.0
6.459891369,0.0,6.454361571,0.0
6.459910392,0.0,6.454365888,0.0
6.459939545,0.0,6.454369463,0.0
6.471732683,0.0,6.459016105,0.0
6.471746241,0.0,6.459020383,0.0
6.471762246,0.0,6.463505559,0.0
6.471787107,0.0,6.468483217,0.0
6.487414949,0.0,6.474386169,0.0
6.487419707,0.0,6.474391319,0.0
6.48742482,0.0,6.474395154,0.0
6.487429432,0.0,6.482661743,0.0
6.487433087,0.0,6.486114861,0.0
6.492262349,0.0,6.48611866,0.0
6.495490555,0.0,6.490248709,0.0
6.495493885,0.0,6.496202465,0.0
6.502633785,0.0,6.496259918,0.0
6.507877866,0.0,6.504511034,0.0
6.507891501,0.0,6.504530937,0.0
6.512369217,0.0,6.517450495,0.0
6.512374171,0.0,6.517465511,0.0
6.528648064,0.0,6.517475669,0.0
6.52866951,0.0,6.517636274,0.0
6.528698059,0.0,6.519287812,0.0
6.528738564,0.0,6.523797382,0.0
6.53364828,0.0,6.528514868,0.0
6.538130895,0.0,6.52853245,0.0
6.538149659,0.0,6.537800478,0.0
6.541027276,0.0,6.537826352,0.0
6.548601339,0.0,6.553688432,0.0
6.548651562,0.0,6.553715317,0.0
6.55615634,0.0,6.553731355,0.0
6.556161186,0.0,6.553782298,0.0
6.556175994,0.0,6.557502531,0.0
6.558660247,0.0,6.557559544,0.0
6.562465874,0.0,6.564963178,0.0
6.564957141,0.0,6.565010506,0.0
6.567650989,0.0,6.5704235870000005,0.0
6.573032429,0.0,6.570452705,0.0
6.576367309,0.0,6.586345556,0.0
6.580526438,0.0,6.58636017,0.0
6.585203797,0.0,6.586495404,0.0
6.587875329,0.0,6.586516076,0.0
6.59054722,0.0,6.597342233,0.0
6.595431327,0.0,6.597351109,0.0
6.595435052,0.0,6.597357948,0.0
6.599863947,0.0,6.597416364,0.0
6.605226832,0.0,6.613212545,0.0
6.605253947,0.0,6.613228065,0.0
6.610706491,0.0,6.613240628,0.0
6.614614326,0.0,6.613260526,0.0
6.618397106,0.0,6.6132761460000005,0.0
6.621660584,0.0,6.618052013,0.0
6.621673522,0.0,6.618096747,0.0
6.627374097,0.0,6.624364045,0.0
6.631116921,0.0,6.630154997,0.0
6.635992961,0.0,6.630174882,0.0
6.644464256,0.0,6.637127659,0.0
6.644489064,0.0,6.637158713,0.0
6.6483358720000005,0.0,6.652196915,0.0
6.648377941,0.0,6.652210373,0.0
6.662749582,0.0,6.652224018,0.0
6.662770597,0.0,6.652253126,0.0
6.662787047,0.0,6.662140529,0.0
6.66279865,0.0,6.662168993,0.0
6.668038089,0.0,6.662209665,0.0
6.668067579,0.0,6.67007101,0.0
6.672983636,0.0,6.67008925,0.0
6.677390363,0.0,6.670103406,0.0
6.677501431,0.0,6.675289136,0.0
6.680591765,0.0,6.675355905,0.0
6.684169989,0.0,6.685728581,0.0
6.6901315,0.0,6.685765718,0.0
6.693557986,0.0,6.698900847,0.0
6.693607165,0.0,6.698937679,0.0
6.699083156,0.0,6.69895009,0.0
6.703726811,0.0,6.698957289,0.0
6.703740339,0.0,6.706903979,0.0
6.707949238,0.0,6.706923909,0.0
6.716772313,0.0,6.706933875,0.0
6.716826816,0.0,6.710577708,0.0
6.724593437,0.0,6.710639521,0.0
6.724602722,0.0,6.714770008,0.0
6.734840897,0.0,6.721591018,0.0
6.73485453,0.0,6.728158467,0.0
6.73486652,0.0,6.728171999,0.0
6.73487967,0.0,6.734970961,0.0
6.738283204,0.0,6.734981962,0.0
6.745154711,0.0,6.753739448,0.0
6.745430776,0.0,6.753752981,0.0
6.749069941,0.0,6.753770929,0.0
6.749090067,0.0,6.753782095,0.0
6.7703678,0.0,6.755544266,0.0
6.770391841,0.0,6.755558927,0.0
6.770410124,0.0,6.755574714,0.0
6.770450921,0.0,6.763140533,0.0
6.775274218,0.0,6.763156168,0.0
6.775301673,0.0,6.76796201,0.0
6.775319409,0.0,6.774310873,0.0
6.783218537,0.0,6.774329019,0.0
6.783237372,0.0,6.780650235,0.0
6.790312589,0.0,6.780677008,0.0
6.790325935,0.0,6.795097087,0.0
6.802498442,0.0,6.795108732,0.0
6.802512641,0.0,6.79512007,0.0
6.802532921,0.0,6.795131731,0.0
6.802603901,0.0,6.79972905,0.0
6.809969126,0.0,6.799746823,0.0
6.810000917,0.0,6.810726617,0.0
6.816668875,0.0,6.810741515,0.0
6.816710069,0.0,6.810759095,0.0
6.816748441,0.0,6.816255066,0.0
6.820579547,0.0,6.816297538,0.0
6.824698334,0.0,6.821226593,0.0
6.829250765,0.0,6.828363766,0.0
6.829302467,0.0,6.828379751,0.0
6.836301007,0.0,6.833241358,0.0
6.839454547,0.0,6.833253027,0.0
6.839472847,0.0,6.849780739,0.0
6.843537816,0.0,6.849802479,0.0
6.847793255,0.0,6.849914579,0.0
6.853410072,0.0,6.8499284970000005,0.0
6.853455421,0.0,6.854740197,0.0
6.857418439,0.0,6.854798425,0.0
6.861814196,0.0,6.860661213,0.0
6.866139285,0.0,6.860694113,0.0
6.866167922,0.0,6.867936434,0.0
6.881805975,0.0,6.86795356,0.0
6.881849266,0.0,6.912543333,0.0
6.881893348,0.0,6.912556232,0.0
6.881909464,0.0,6.912567278,0.0
6.895306306,0.0,6.913089221,0.0
6.895334443,0.0,6.913110363,0.0
6.895341815,0.0,6.913145421,0.0
6.895345776,0.0,6.913177346,0.0
6.911012842,0.0,6.913259523,0.0
6.9110176590000005,0.0,6.917436234,0.0
6.911038493,0.0,6.91744873,0.0
6.911060578,0.0,6.917495296,0.0
6.925886517,0.0,6.917504633,0.0
6.925890987,0.0,6.917512995,0.0
6.925895586,0.0,6.9175394390000005,0.0
6.92590087,0.0,6.91759511,0.0
6.925913217,0.0,6.9250852080000005,0.0
6.943447529,0.0,6.925119099,0.0
6.943469746,0.0,6.9251580530000005,0.0
6.9434936050000005,0.0,6.932037271,0.0
6.943500917,0.0,6.932056892,0.0
6.947298485,0.0,6.936391641,0.0
6.947317634,0.0,6.941067122,0.0
6.947344755,0.0,6.955499007,0.0
6.953508777,0.0,6.955519956,0.0
6.953514101,0.0,6.955542478,0.0
6.976452626,0.0,6.955557355,0.0
6.976460166,0.0,6.96798502,0.0
6.976467275,0.0,6.967999473,0.0
6.976473222,0.0,6.968032788,0.0
