time_s,motor_avg_rpm,motor1_rpm,motor2_rpm,motor3_rpm,motor4_rpm,pitch_deg,roll_deg,yaw_deg,gps_speed_ms,altitude_rel_m,voltage_V,current_A,power_W
3.480868,11775.0,11242.857142857143,12428.57142857143,11871.42857142857,11557.142857142857,1.0124500915274905,-1.2151122938747128,-0.0015757981451559387,0.24,1.4099999999999997,23.22,22.246153846153845,587.4435555384614
3.500884,11575.0,11271.42857142857,12100.0,11214.285714285714,11714.285714285714,1.0292132664464333,-1.204887937580116,-0.0013057552854519355,0.24,1.4099999999999997,22.15,21.79230769230769,587.0604516923077
3.520901,11653.57142857143,11428.57142857143,12428.57142857143,11014.285714285714,11742.857142857143,0.9637402218676395,-1.1930181930940456,-0.0027637150183834904,0.24,1.4899999999999998,22.73,25.407692307692308,588.1267470769232
3.540918,11692.857142857143,11871.42857142857,12042.857142857143,11457.142857142857,11400.0,0.9443155152823134,-1.1626773725631394,-0.0032336613177206468,0.24,1.4899999999999998,22.29,26.646153846153847,588.5107866153846
3.560934,11653.571428571428,11842.857142857143,11971.42857142857,11342.857142857143,11457.142857142857,0.9910602993524192,-1.1642784928179817,-0.002366871266359004,0.3,1.1400000000000001,23.26,32.13846153846154,590.00919
3.580951,11457.142857142857,11771.42857142857,11942.857142857143,10685.714285714286,11428.57142857143,0.9953379759836759,-1.150205588776466,-0.00236568767578471,0.3,1.4899999999999998,22.24,21.06153846153846,591.3051647692307
3.600968,11614.285714285714,12000.0,12457.142857142857,10657.142857142857,11342.857142857143,0.951114176317449,-1.141444365604565,-0.003328444541534157,0.3,1.4899999999999998,22.44,31.453846153846154,590.2021678461539
3.620984,11496.428571428572,11871.42857142857,12000.0,10628.57142857143,11485.714285714286,0.9299121825136741,-1.1257077296383937,-0.0038340657560642756,0.3,1.3199999999999998,21.99,22.892307692307693,587.7084286153846
3.641001,11532.142857142859,11800.0,12042.857142857143,10771.42857142857,11514.285714285714,0.9557032329675106,-1.1277328093491013,-0.003407023693059184,0.3,1.5799999999999996,22.85,19.453846153846154,588.1362320000001
3.661018,11564.285714285714,11871.42857142857,12000.0,10585.714285714286,11800.0,0.9851653297894964,-1.1333793773950862,-0.002911465397683188,0.28,1.3199999999999998,22.27,28.015384615384615,588.5887229230768
3.681034,11432.142857142857,11971.42857142857,12100.0,9857.142857142857,11800.0,1.052712893450919,-1.1579548919703715,-0.0016317117749085717,0.28,1.1400000000000001,22.92,23.346153846153847,589.3226010769231
3.701051,11553.57142857143,12242.857142857143,11942.857142857143,10128.57142857143,11900.0,1.0508938061098785,-1.1721883388662755,-0.0017506929701017982,0.28,1.1400000000000001,22.16,21.7,590.9240630769232
3.721068,11564.285714285714,12100.0,11428.57142857143,10685.714285714286,12042.857142857143,1.0628179680237282,-1.1668841848076221,-0.001579487418076597,0.28,1.1400000000000001,22.38,20.96923076923077,590.8384736923076
3.741084,11600.0,12042.857142857143,11614.285714285714,10357.142857142857,12385.714285714286,1.142370387382739,-1.1840632399668665,-2.9613542260281836e-05,0.28,1.4899999999999998,23.57,22.70769230769231,590.4474289230769
3.761101,11550.0,11871.42857142857,11971.42857142857,9828.57142857143,12528.57142857143,1.186750493344151,-1.1851287458678739,0.0008110095024249694,0.31,1.23,22.06,26.96153846153846,591.6344415384616
3.781118,11564.285714285714,12071.42857142857,11614.285714285714,9971.42857142857,12600.0,1.1838245981059228,-1.1997691663511056,0.0006799083768515628,0.31,1.4099999999999997,22.02,35.84615384615385,591.4269586153846
3.801134,11485.714285714286,11900.0,11457.142857142857,10200.0,12385.714285714286,1.2084242617662555,-1.191993974091253,0.0011278025803862883,0.31,1.4099999999999997,23.13,20.23076923076923,589.143446
3.821151,11492.857142857141,11942.857142857143,11457.142857142857,10114.285714285714,12457.142857142857,1.2767388837574447,-1.204937950716174,0.0024968984773818858,0.31,1.3199999999999998,22.64,23.76153846153846,588.7627584615385
3.841168,11525.0,11971.42857142857,11614.285714285714,9942.857142857143,12571.42857142857,1.3104690942814006,-1.2312252987131687,0.0031491944806122264,0.31,1.4899999999999998,23.28,20.23076923076923,588.4310384615385
3.861184,11578.57142857143,12042.857142857143,11642.857142857143,9985.714285714286,12642.857142857143,1.3239995848050685,-1.2388815698283664,0.003377364213233837,0.34,1.3199999999999998,22.67,20.692307692307693,587.1394196923077
3.881202,11542.857142857143,12100.0,11514.285714285714,10128.57142857143,12428.57142857143,1.3640580585022468,-1.2446615052872312,0.0041846496529831766,0.34,1.6699999999999995,22.94,20.784615384615385,588.0227466153847
3.901218,11607.142857142857,12000.0,11457.142857142857,10471.42857142857,12500.0,1.418560147607542,-1.2436746397687108,0.005312739627028932,0.34,1.6699999999999995,22.59,24.53846153846154,589.9847424615385
3.921234,11539.285714285714,11742.857142857143,11585.714285714286,10400.0,12428.57142857143,1.4372825959923854,-1.2503353337688217,0.0056607695896846635,0.34,1.4099999999999997,23.08,23.115384615384617,590.1970338461538
3.941251,11517.857142857143,11585.714285714286,12000.0,10057.142857142857,12428.57142857143,1.4801497285796172,-1.2646591211049918,0.006542427963244123,0.34,1.3199999999999998,22.64,19.823076923076922,590.9943840000001
3.961267,11517.857142857141,11485.714285714286,12142.857142857143,10085.714285714286,12357.142857142857,1.533227058239528,-1.271973761059614,0.007661656936209434,0.33,1.1400000000000001,22.4,30.76923076923077,592.8954136923077
3.981285,11571.428571428572,11714.285714285714,12000.0,10357.142857142857,12214.285714285714,1.4880654448206643,-1.2478596690305512,0.006617641163946328,0.33,1.4099999999999997,22.18,21.7,592.4437787692308
4.001301,11564.285714285714,11671.42857142857,11771.42857142857,10842.857142857143,11971.42857142857,1.5006148615770984,-1.2480731422917517,0.006841015318203104,0.33,1.4099999999999997,22.04,19.453846153846154,590.7274687692308
4.021317,11517.857142857143,11342.857142857143,12100.0,10828.57142857143,11800.0,1.5278410982180335,-1.26450226723438,0.007393318360826767,0.33,1.23,22.54,34.93076923076923,591.1048198461539
4.041335,11532.142857142857,11642.857142857143,12214.285714285714,10528.57142857143,11742.857142857143,1.561730611282854,-1.253220053249303,0.008085206251736563,0.33,0.9699999999999998,22.17,22.338461538461537,592.2059073846154
4.06135,11646.428571428572,11428.57142857143,12600.0,10842.857142857143,11714.285714285714,1.5514559569717508,-1.2379157117081163,0.007806408791209531,0.44,1.3199999999999998,22.05,33.146153846153844,593.4749383076922
4.081367,11696.42857142857,11514.285714285714,12285.714285714286,11214.285714285714,11771.42857142857,1.5629305511398783,-1.2226732644860712,0.008017607444417733,0.44,1.3199999999999998,21.97,28.384615384615383,595.3095135384615
4.101383,11750.0,11485.714285714286,12385.714285714286,11642.857142857143,11485.714285714286,1.5940938959522546,-1.2152440622285834,0.008645354106893738,0.44,1.3199999999999998,22.82,29.3,596.6954830769231
4.1214,11760.714285714286,11342.857142857143,12600.0,11457.142857142857,11642.857142857143,1.6364914558347983,-1.2236374528256226,0.009503522647616275,0.44,1.23,22.64,27.923076923076923,596.469818923077
4.141417,11857.142857142859,11242.857142857143,13357.142857142857,11185.714285714286,11642.857142857143,1.6426402124674813,-1.216896789433707,0.009585941523946382,0.44,1.1400000000000001,23.08,28.70769230769231,597.1321446153846
4.161434,11942.857142857143,11242.857142857143,13142.857142857143,11485.714285714286,11900.0,1.6300374334470733,-1.2027413019442188,0.009280659296922936,0.44,1.4099999999999997,22.2,35.48461538461538,597.6030373846154
4.181451,12003.571428571428,10985.714285714286,13071.42857142857,12214.285714285714,11742.857142857143,1.6652442255135882,-1.2051848447122182,0.009983863101966537,0.44,1.4099999999999997,22.41,25.361538461538462,598.981764923077
4.201467,11878.57142857143,10714.285714285714,13028.57142857143,12100.0,11671.42857142857,1.6975206187061462,-1.1450084872221233,0.010640880178115496,0.44,1.4099999999999997,22.36,31.638461538461538,601.2284404615385
4.221483,11892.857142857143,10714.285714285714,13071.42857142857,12042.857142857143,11742.857142857143,1.761069275451252,-1.113522045924485,0.011843897182679884,0.44,1.4899999999999998,22.76,28.70769230769231,602.1048824615385
4.2415,11903.57142857143,10557.142857142857,13642.857142857143,12042.857142857143,11371.42857142857,1.8013080068986236,-1.0988297938784102,0.012596594994864823,0.44,1.23,22.07,24.446153846153845,602.7145167692308
4.261517,11907.142857142857,10614.285714285714,13357.142857142857,12500.0,11157.142857142857,1.8371167410277809,-1.0867469813638657,0.01327010850142362,0.46,1.4899999999999998,21.52,32.73076923076923,603.80253
4.281533,11939.285714285714,10428.57142857143,13271.42857142857,12871.42857142857,11185.714285714286,1.9027311485417915,-1.0962591665335,0.014507611142537642,0.46,1.4899999999999998,21.87,31.815384615384616,604.387489076923
4.30155,11867.857142857143,10114.285714285714,14000.0,12428.57142857143,10928.57142857143,1.986169517799117,-1.106175841010278,0.016093125234690305,0.46,1.4899999999999998,23.27,22.2,604.0420276923077
4.321567,11710.714285714286,10042.857142857143,14000.0,12242.857142857143,10557.142857142857,1.9973367142851233,-1.0936969399058158,0.01629133214907453,0.46,1.3199999999999998,23.15,42.39230769230769,604.1910992307692
4.341583,11685.714285714284,9628.57142857143,13871.42857142857,12714.285714285714,10528.57142857143,2.0110229252823957,-1.079929286746562,0.016536307894864054,0.46,1.7600000000000002,22.07,24.723076923076924,603.9005033846154
4.3616,11539.285714285716,9528.57142857143,14057.142857142857,12528.57142857143,10042.857142857143,2.0435447827935573,-1.073578347342824,0.017134878263869672,0.61,1.23,22.35,23.346153846153847,603.7846383076924
4.381617,11435.714285714286,9528.57142857143,13957.142857142857,12285.714285714286,9971.42857142857,2.0324732053396617,-1.0754945763883712,0.016917010984481715,0.61,1.1400000000000001,23.0,23.3,604.1877681538462
4.401635,11471.428571428572,9742.857142857143,13957.142857142857,12685.714285714286,9500.0,1.992729304362202,-1.0662894477641736,0.016158109067669842,0.61,1.1400000000000001,22.35,29.892307692307693,603.4725693846154
4.42165,11432.142857142855,9857.142857142857,13471.42857142857,13185.714285714286,9214.285714285714,1.9786841344242125,-1.0782187264815073,0.01587176756706809,0.61,1.5799999999999996,22.33,34.15384615384615,601.7696
4.441667,11289.285714285714,9800.0,13428.57142857143,12714.285714285714,9214.285714285714,2.0134456253765913,-1.0774635512386015,0.01651539797037091,0.61,1.3199999999999998,21.99,25.684615384615384,600.5464316923077
4.461683,11417.857142857143,9828.57142857143,13828.57142857143,12757.142857142857,9257.142857142857,1.9801493663602732,-1.0876165950991057,0.01588748831914177,0.62,1.4099999999999997,22.2,27.56153846153846,598.9827349230769
4.4817,11296.428571428572,9757.142857142857,13514.285714285714,12600.0,9314.285714285714,1.9357467700423392,-1.0815900560205642,0.01503584848556305,0.62,1.3199999999999998,22.41,22.338461538461537,599.5527764615384
4.501717,11400.0,9585.714285714286,13600.0,12871.42857142857,9542.857142857143,1.9451071080586932,-1.1003819490666324,0.015183472280017998,0.62,1.3199999999999998,22.26,23.946153846153845,600.3408983076922
4.521733,11346.42857142857,9700.0,13185.714285714286,12642.857142857143,9857.142857142857,1.9394844134378788,-1.1343727774472483,0.015059625670038037,0.62,1.4899999999999998,22.26,16.984615384615385,600.9111315384615
4.541752,11417.857142857141,9800.0,13514.285714285714,12242.857142857143,10114.285714285714,1.890123607149018,-1.1579477637160052,0.014051159547567787,0.62,1.23,22.67,27.923076923076923,601.2178027692308
4.561767,11603.57142857143,10228.57142857143,13271.42857142857,12642.857142857143,10271.42857142857,1.8650005435454498,-1.210478147239827,0.01347420302686798,0.63,1.1400000000000001,22.48,28.976923076923075,601.3459233846155
4.581783,11560.714285714286,10257.142857142857,12828.57142857143,12685.714285714286,10471.42857142857,1.8914696316233952,-1.237463302022136,0.01400438769639721,0.63,1.3199999999999998,23.51,29.984615384615385,600.8059658461538
4.601801,11592.857142857143,10400.0,13228.57142857143,11971.42857142857,10771.42857142857,1.9168284538186484,-1.2923007051969604,0.014546295488303718,0.63,1.3199999999999998,22.23,23.115384615384617,601.1968089230769
4.621817,11703.57142857143,10685.714285714286,13185.714285714286,12071.42857142857,10871.42857142857,1.912828995491749,-1.3121671469758012,0.014420184618198632,0.63,1.4899999999999998,22.09,33.784615384615385,601.2581418461538
4.641834,11685.714285714286,10742.857142857143,12642.857142857143,12285.714285714286,11071.42857142857,1.8523109620939888,-1.342465124187394,0.012965067313947407,0.63,1.85,22.32,28.70769230769231,602.6540126153845
4.66185,11871.428571428572,11014.285714285714,12500.0,12385.714285714286,11585.714285714286,1.9049711620101881,-1.392167299715929,0.014185170268687727,0.63,1.5799999999999996,22.27,26.50769230769231,604.0862386153846
4.681868,11985.714285714286,11428.57142857143,12457.142857142857,12285.714285714286,11771.42857142857,2.098093518522156,-1.4415647305986037,0.0189081084454955,0.63,1.5799999999999996,22.18,29.76153846153846,606.5011007692309
4.701884,11996.428571428569,11371.42857142857,12714.285714285714,11585.714285714286,12314.285714285714,2.0688868400399625,-1.4664236524363936,0.018129951649384298,0.63,1.5799999999999996,22.63,23.53076923076923,609.1407439999999
4.721901,12078.57142857143,11771.42857142857,12500.0,11942.857142857143,12100.0,2.0012655022615076,-1.4957074112653297,0.016326317307535036,0.63,1.3199999999999998,22.85,23.9,610.7256716923077
4.741918,12117.857142857143,11971.42857142857,12071.42857142857,12385.714285714286,12042.857142857143,2.0310544543158553,-1.5367309206205457,0.017052010009726122,0.63,1.4099999999999997,22.22,24.861538461538462,612.4643064615384
4.761934,11992.857142857143,11900.0,12000.0,11900.0,12171.42857142857,2.0260377768566515,-1.593681908383181,0.01685115633577416,0.59,1.1400000000000001,23.23,29.06923076923077,612.6266707692307
4.781951,12096.428571428572,11714.285714285714,12642.857142857143,11742.857142857143,12285.714285714286,2.0436016039417204,-1.6074111374342115,0.017278153043111318,0.59,1.06,23.06,24.215384615384615,612.0398698461539
4.801968,12078.571428571428,12000.0,12285.714285714286,11714.285714285714,12314.285714285714,2.031848696404017,-1.6320347882138788,0.01687285728876726,0.59,1.06,22.91,28.153846153846153,613.0376084615384
